-99.224382	19.472012
-99.224514	19.471982
-99.224447	19.472087
-99.22438600000001	19.471989
-99.224589	19.472089999999998
-99.224424	19.472033
-99.22441	19.472052
-99.224329	19.47215
-99.21792	19.466016
-99.22439	19.472115
-99.224383	19.472108
-99.21540499999999	19.463238999999998
-99.21786	19.465982
-99.218051	19.465959
-99.217815	19.466005
-99.217821	19.466124999999998
-99.215339	19.463368
-99.215338	19.463403000000003
-99.215427	19.463432
-99.21541099999999	19.463373
-99.11760699999999	19.424863000000002
-99.11756199999999	19.42476
-99.11765799999999	19.424808
-99.11756199999999	19.424809999999997
-99.11761	19.424811
-99.11762	19.42484
-99.224473	19.472031
-99.224336	19.472002
-99.22458400000001	19.472091
-99.22445599999999	19.471962
-99.224486	19.472017
-99.224427	19.472035
-99.22433500000001	19.472137
-99.224343	19.472063
-99.117563	19.424806999999998
-99.117542	19.424832
-99.117547	19.424758
-99.11761700000001	19.42485
-99.117587	19.424862
-99.117555	19.424854999999997
-99.11759699999999	19.424812
-99.11756999999999	19.424793
-99.117608	19.424838
-99.217855	19.466107
-99.217938	19.465970000000002
-99.21809499999999	19.465988
-99.217848	19.466132
-99.218073	19.466065
-99.21813300000001	19.466045
-99.215395	19.463378
-99.21780199999999	19.466088
-99.217852	19.466029
-99.217859	19.466009
-99.217861	19.466048
-99.217872	19.466033
-99.218019	19.465997
-99.21336500000001	19.515589
-99.11758400000001	19.424837
-99.11758499999999	19.424892
-99.04639399999999	19.384562000000003
-99.046401	19.384574999999998
-99.11764799999999	19.424826
-99.117569	19.424871
-99.081923	19.378135
-98.962135	19.352586
-98.96225299999999	19.35278
-98.96223400000001	19.352763
-98.962143	19.352644
-98.96226	19.352781999999998
-98.962197	19.352712
-98.962139	19.352572000000002
-99.213822	19.461563
-99.224383	19.472196
-99.213865	19.461557000000003
-99.224305	19.472224
-99.213597	19.461514
-99.224291	19.472189
-99.213642	19.461416999999997
-99.21378800000001	19.461479999999998
-99.213636	19.46146
